TransactionID,CustomerID,TransactionTime,TransactionAmount,MerchantCategory,TransactionMode,Location,AccountAgeDays,RiskScore,IsFraud,Hour,DayOfWeek
1209,C002323,31:25.6,8.27,utilities,online,"Berlin,DE",1841,66.38,0,2,Friday
1210,C001637,03:32.6,15.44,telecom,online,"Remote,Unknown",1447,44.28,0,7,Monday
1211,C003116,50:40.6,180.04,gaming,pos,"San Francisco,US",3014,22.57,0,0,Monday
1212,C004091,47:40.6,74.12,fuel,online,"San Francisco,US",9,44.43,0,8,Thursday
1213,C003005,47:17.6,46.77,digital_services,online,"Singapore,SG",3272,44.36,0,15,Tuesday
1214,C000330,23:47.6,29.64,travel,online,"Toronto,CA",3517,66.44,0,1,Friday
1215,C003641,17:11.6,97.75,digital_services,online,"Sydney,AU",334,44.49,0,18,Thursday
1216,C003895,36:36.6,19.71,telecom,online,"San Francisco,US",950,22.17,0,7,Monday
1217,C004108,34:24.6,78.79,groceries,online,"Singapore,SG",2278,66.56,0,5,Friday
1218,C001342,39:14.6,22.7,travel,online,"London,UK",393,66.42,0,0,Thursday
1219,C003664,11:31.6,18.59,others,pos,"Remote,Unknown",1852,22.17,0,11,Monday
1220,C000216,00:41.6,25.41,fashion,online,"Dubai,AE",1332,44.3,0,18,Saturday
1221,C000339,40:56.6,34.8,education,pos,"Bengaluru,IN",3403,0.08,0,8,Sunday
1222,C004063,53:17.6,51.49,gaming,pos,"Dubai,AE",779,44.37,0,2,Thursday
1223,C002709,07:09.6,72.42,others,online,"Bengaluru,IN",3432,22.3,0,6,Wednesday
1224,C003153,46:28.6,0.65,healthcare,pos,"Bengaluru,IN",1699,22.12,0,2,Wednesday
1225,C001751,18:13.6,20.71,healthcare,online,"Toronto,CA",3255,44.29,0,9,Monday
1226,C002422,16:03.6,34.13,digital_services,online,"Singapore,SG",387,66.45,0,0,Sunday
1227,C000710,07:43.6,332.31,electronics,atm,"Singapore,SG",2157,22.95,0,8,Friday
1228,C003727,14:39.6,14.94,utilities,pos,"Bengaluru,IN",2387,0.03,0,7,Saturday
1229,C003643,09:15.6,66.38,electronics,pos,"Toronto,CA",3272,22.28,0,15,Thursday
1230,C003994,08:08.6,328.34,electronics,pos,"Sydney,AU",3253,22.94,0,6,Saturday
1231,C000489,13:16.6,11.3,gaming,online,"Dubai,AE",3612,44.27,0,6,Tuesday
1232,C000047,11:57.6,87.6,fashion,online,"Bengaluru,IN",2613,44.46,0,2,Sunday
1233,C003360,28:10.6,20.85,entertainment,online,"Berlin,DE",1784,44.29,0,16,Saturday
1234,C004874,43:37.6,29.8,electronics,pos,"Bengaluru,IN",1846,0.07,0,6,Thursday
1235,C004807,03:30.6,20.83,education,pos,"New York,US",3509,0.05,0,18,Wednesday
1236,C000401,10:14.6,22.69,entertainment,pos,"London,UK",2881,44.3,0,2,Tuesday
1237,C003991,40:26.6,1431.24,fashion,online,"Dubai,AE",3112,77.32,0,15,Sunday
1238,C003158,30:57.6,150.41,utilities,online,"Remote,Unknown",222,44.62,0,10,Thursday
1239,C004346,34:07.6,204.81,healthcare,pos,"Mumbai,IN",2345,0.51,0,15,Friday
1240,C000391,02:41.6,98.53,fashion,atm,"New York,US",1867,0.24,0,6,Saturday
1241,C003854,32:51.6,7.94,digital_services,online,"San Francisco,US",1053,44.26,0,1,Monday
1242,C004431,46:55.6,87.7,fuel,online,"San Francisco,US",927,22.34,0,6,Thursday
1243,C000629,21:18.6,197.85,education,online,"Sydney,AU",1226,44.74,0,22,Monday
1244,C004233,19:18.6,19.61,others,online,"Bengaluru,IN",3043,22.17,0,19,Thursday
1245,C002931,02:21.6,173.88,gaming,pos,"Mumbai,IN",1832,0.43,0,17,Monday
1246,C001522,02:36.6,127.13,groceries,pos,"Bengaluru,IN",3037,22.44,0,5,Thursday
1247,C000827,47:52.6,503.94,entertainment,pos,"Dubai,AE",2533,52.88,0,23,Friday
1248,C004823,05:05.6,33.07,travel,online,"New York,US",130,22.2,0,19,Thursday
1249,C001501,20:18.6,14.63,groceries,online,"New York,US",2096,44.28,0,5,Thursday
1250,C003295,30:43.6,35.38,gaming,online,"London,UK",827,44.33,0,22,Sunday
1251,C002420,02:02.6,305.72,others,pos,"Singapore,SG",3488,22.88,0,7,Sunday
1252,C000935,54:53.6,6.09,telecom,pos,"Toronto,CA",600,22.13,0,6,Wednesday
1253,C003043,41:22.6,4.56,electronics,online,"Singapore,SG",770,44.25,0,17,Monday
1254,C004498,17:06.6,60.78,utilities,online,"Remote,Unknown",2619,44.39,0,10,Monday
1255,C001467,49:12.6,32.1,digital_services,online,"London,UK",457,66.44,0,3,Monday
1256,C003562,28:49.6,55.11,travel,online,"Mumbai,IN",1073,22.26,0,10,Saturday
1257,C000615,34:12.6,169.76,fashion,pos,"Sydney,AU",2776,22.54,0,20,Friday
1258,C001183,14:09.6,28.13,others,pos,"Singapore,SG",3148,22.19,0,17,Sunday
1259,C003224,39:11.6,5.77,healthcare,online,"Bengaluru,IN",3618,22.13,0,16,Monday
1260,C002668,52:01.6,634.84,fashion,pos,"New York,US",1272,31.08,0,15,Tuesday
1261,C000131,44:59.6,16.5,fashion,pos,"Mumbai,IN",1854,0.04,0,9,Sunday
1262,C002984,30:06.6,15.32,education,online,"Remote,Unknown",2338,66.4,0,4,Tuesday
1263,C004279,28:31.6,205.3,fuel,online,"Sydney,AU",535,44.76,0,16,Wednesday
1264,C004460,30:23.6,34.42,digital_services,pos,"San Francisco,US",3603,0.08,0,6,Friday
1265,C000039,34:23.6,50.6,digital_services,pos,"Toronto,CA",2484,44.37,0,1,Monday
1266,C003960,13:32.6,97.45,telecom,online,"Bengaluru,IN",2876,44.49,0,0,Tuesday
1267,C003588,59:01.6,200.4,telecom,pos,"Singapore,SG",1407,44.74,0,4,Monday
1268,C000921,35:58.6,36.59,electronics,online,"Dubai,AE",1120,44.33,0,16,Monday
1269,C002770,30:03.6,338.3,electronics,pos,"Singapore,SG",2299,22.97,0,15,Wednesday
1270,C004112,40:55.6,4.21,groceries,atm,"Sydney,AU",2289,22.13,0,15,Tuesday
1271,C000493,38:19.6,135.88,others,pos,"Singapore,SG",2972,44.58,0,4,Tuesday
1272,C001132,24:28.6,19.94,digital_services,pos,"Remote,Unknown",305,22.17,0,7,Sunday
1273,C003522,24:26.6,283.36,healthcare,online,"Bengaluru,IN",2605,22.83,0,21,Thursday
1274,C000311,59:26.6,64.74,electronics,pos,"Singapore,SG",1612,22.28,0,23,Sunday
1275,C000739,25:11.6,24.35,utilities,pos,"London,UK",1643,22.18,0,20,Wednesday
1276,C003242,42:54.6,120.95,fuel,pos,"Dubai,AE",1018,22.42,0,10,Monday
1277,C000546,18:51.6,159.47,groceries,pos,"Singapore,SG",991,22.52,0,17,Tuesday
1278,C002462,47:45.6,117.95,travel,pos,"Mumbai,IN",1596,22.41,0,2,Monday
1279,C004347,42:43.6,15.87,education,online,"Dubai,AE",1464,66.4,0,5,Wednesday
1280,C004855,09:10.6,30.54,entertainment,online,"Remote,Unknown",1512,44.32,0,21,Friday
1281,C001805,51:05.6,54.33,telecom,pos,"Singapore,SG",1522,44.38,0,2,Saturday
1282,C003213,42:03.6,51.96,education,pos,"Singapore,SG",2180,22.25,0,14,Monday
1283,C003811,13:43.6,134.25,healthcare,pos,"San Francisco,US",3474,0.33,0,9,Friday
1284,C000814,47:55.6,4.87,travel,pos,"Sydney,AU",3055,44.25,0,2,Tuesday
1285,C004125,19:08.6,81.55,utilities,pos,"Singapore,SG",376,22.32,0,21,Saturday
1286,C002033,41:02.6,38.55,fuel,pos,"Toronto,CA",1959,22.22,0,22,Sunday
1287,C004573,56:32.6,19.96,fuel,online,"Bengaluru,IN",3639,22.17,0,17,Monday
1288,C004414,49:15.6,22.4,healthcare,pos,"Toronto,CA",1722,22.17,0,6,Tuesday
1289,C000245,55:11.6,42.21,fashion,online,"New York,US",687,22.22,0,13,Wednesday
1290,C004844,53:59.6,0.73,restaurants,online,"London,UK",3615,44.24,0,22,Wednesday
1291,C004793,49:45.6,23.53,fuel,online,"Dubai,AE",371,44.3,0,11,Wednesday
1292,C000272,13:00.6,19.09,digital_services,online,"Singapore,SG",3484,66.41,0,4,Saturday
1293,C003512,08:27.6,103.48,education,online,"Bengaluru,IN",155,22.38,0,21,Tuesday
1294,C001772,36:25.6,20.77,restaurants,online,"Singapore,SG",2293,44.29,0,20,Thursday
1295,C001263,49:25.6,42.18,gaming,online,"Toronto,CA",2590,66.47,1,3,Saturday
1296,C002425,55:00.6,347.49,digital_services,online,"London,UK",3633,45.11,0,12,Wednesday
1297,C004362,21:59.6,180.05,fashion,pos,"London,UK",682,22.57,0,22,Thursday
1298,C000921,52:53.6,161.21,fashion,pos,"San Francisco,US",3147,22.52,0,0,Thursday
1299,C003431,42:44.6,29.97,fashion,pos,"London,UK",3278,22.19,0,8,Sunday
1300,C004436,55:25.6,104.76,electronics,pos,"Sydney,AU",1860,22.38,0,8,Monday
1301,C004485,52:12.6,41.24,entertainment,online,"Bengaluru,IN",2945,22.22,0,23,Thursday
1302,C002625,05:15.6,43.15,fashion,pos,"San Francisco,US",3500,0.1,0,23,Monday
1303,C003761,07:01.6,89.27,digital_services,online,"Sydney,AU",2919,44.46,0,18,Saturday
1304,C002051,58:50.6,26.67,digital_services,online,"Bengaluru,IN",1445,22.19,0,8,Saturday
1305,C003501,51:52.6,327.54,groceries,pos,"London,UK",2721,22.94,0,21,Monday
1306,C001166,14:13.6,45.05,education,pos,"Singapore,SG",3221,22.23,0,23,Thursday
1307,C000376,21:16.6,114.67,entertainment,pos,"Remote,Unknown",88,22.41,0,21,Saturday
1308,C002034,01:43.6,313.16,gaming,pos,"London,UK",1530,22.9,0,19,Thursday
1309,C000146,08:35.6,188.29,education,online,"Dubai,AE",3240,44.71,0,16,Wednesday
1310,C004389,14:55.6,10.07,healthcare,pos,"Bengaluru,IN",3261,0.02,0,12,Friday
1311,C000432,32:11.6,93.12,healthcare,pos,"Singapore,SG",3186,22.35,0,14,Monday
1312,C000705,09:57.6,151.54,entertainment,pos,"Bengaluru,IN",13,22.5,0,10,Thursday
1313,C002633,35:05.6,159.21,travel,pos,"Dubai,AE",2929,22.52,0,8,Monday
1314,C004495,39:12.6,14.35,electronics,online,"Bengaluru,IN",3042,22.15,0,8,Friday
1315,C000964,47:16.6,24.82,restaurants,online,"San Francisco,US",1702,22.18,0,22,Tuesday
1316,C002235,15:12.6,180.09,healthcare,online,"London,UK",1181,66.81,0,4,Monday
1317,C002042,33:30.6,21.89,fashion,online,"Sydney,AU",3253,44.3,0,13,Saturday
1318,C001829,17:11.6,38.11,gaming,online,"Bengaluru,IN",320,22.21,0,20,Sunday
1319,C002109,08:25.6,361.79,gaming,pos,"Remote,Unknown",292,23.02,0,8,Wednesday
1320,C004069,29:51.6,51.55,healthcare,atm,"San Francisco,US",1640,0.12,0,19,Tuesday
1321,C000939,41:24.6,22.83,fashion,pos,"Toronto,CA",2671,22.18,0,20,Sunday
1322,C004806,33:28.6,19.05,education,pos,"Berlin,DE",773,44.29,0,4,Tuesday
1323,C000807,08:44.6,81.39,digital_services,online,"Mumbai,IN",1684,44.45,0,2,Saturday
1324,C001464,18:01.6,11.03,gaming,online,"Dubai,AE",1501,44.27,0,16,Monday
1325,C003416,58:36.6,40.58,fashion,pos,"Remote,Unknown",1675,22.22,0,15,Saturday
1326,C000011,03:34.6,81.44,fashion,online,"London,UK",2888,66.57,0,4,Wednesday
1327,C001869,54:22.6,259.56,electronics,pos,"Berlin,DE",924,22.77,0,18,Saturday
1328,C004868,58:53.6,121.64,groceries,atm,"Toronto,CA",1457,22.42,0,12,Friday
1329,C000885,01:59.6,23.18,fashion,online,"London,UK",3241,44.3,0,6,Wednesday
1330,C003565,31:41.6,224.55,restaurants,pos,"Toronto,CA",2450,22.68,0,13,Monday
1331,C001390,18:59.6,38.11,travel,online,"New York,US",158,22.21,0,7,Monday
1332,C003402,51:08.6,12.39,gaming,pos,"Dubai,AE",384,44.27,0,1,Saturday
1333,C004322,33:07.6,44.41,electronics,online,"Bengaluru,IN",398,22.23,0,11,Monday
1334,C000825,18:58.6,306.68,education,online,"New York,US",2104,22.89,0,22,Monday
1335,C002266,53:46.6,66.57,gaming,pos,"San Francisco,US",1097,0.16,0,12,Friday
1336,C000937,48:46.6,55.42,groceries,pos,"San Francisco,US",970,0.13,0,18,Monday
1337,C002801,38:37.6,389.42,travel,pos,"Dubai,AE",2808,45.22,0,2,Sunday
1338,C002554,41:46.6,9.8,gaming,pos,"Remote,Unknown",2521,44.27,0,2,Saturday
1339,C003846,52:01.6,11.67,fuel,pos,"London,UK",3252,22.15,0,18,Tuesday
1340,C001797,29:59.6,7.85,digital_services,pos,"New York,US",194,0.02,0,16,Tuesday
1341,C000054,41:22.6,85.39,utilities,atm,"Dubai,AE",1731,44.46,0,0,Monday
1342,C000727,41:36.6,66.67,digital_services,pos,"Mumbai,IN",2845,0.16,0,22,Wednesday
1343,C002737,08:12.6,347.68,telecom,pos,"Remote,Unknown",3456,22.99,0,19,Tuesday
1344,C003171,07:49.6,73.12,fuel,pos,"Berlin,DE",760,22.3,0,6,Friday
1345,C001914,12:25.6,33.62,travel,pos,"New York,US",1253,0.08,0,21,Saturday
1346,C001597,00:33.6,54.72,entertainment,online,"Remote,Unknown",795,66.5,0,3,Saturday
1347,C001915,27:11.6,62.88,digital_services,online,"New York,US",2884,44.4,0,2,Sunday
1348,C002467,23:40.6,7.34,healthcare,pos,"Mumbai,IN",2723,0.01,0,8,Wednesday
1349,C002738,15:26.6,1411.49,restaurants,pos,"Toronto,CA",1627,55.15,0,7,Wednesday
1350,C000850,39:27.6,101.89,fuel,pos,"San Francisco,US",2314,0.25,0,8,Wednesday
1351,C002110,12:08.6,70.25,restaurants,online,"Berlin,DE",1663,66.54,0,5,Friday
1352,C000003,48:16.6,114.23,electronics,online,"Mumbai,IN",2842,22.4,0,7,Sunday
1353,C004256,58:30.6,127.91,fuel,online,"Berlin,DE",1095,44.56,0,13,Tuesday
1354,C004070,36:21.6,46.12,gaming,online,"Remote,Unknown",91,44.36,0,19,Monday
1355,C004877,50:00.6,25.6,fashion,pos,"Remote,Unknown",3148,22.18,0,21,Sunday
1356,C000893,18:22.6,112.09,entertainment,atm,"Singapore,SG",1640,22.4,0,14,Friday
1357,C002031,05:45.6,86.73,groceries,online,"Singapore,SG",2493,44.46,0,9,Wednesday
1358,C003161,07:45.6,20.66,groceries,pos,"San Francisco,US",3269,0.05,0,8,Saturday
1359,C002377,52:55.6,299.72,telecom,online,"Mumbai,IN",3256,22.87,0,20,Thursday
1360,C004676,34:24.6,77.64,utilities,atm,"Bengaluru,IN",77,0.19,0,11,Thursday
1361,C001934,02:52.6,131.08,utilities,pos,"Sydney,AU",3520,22.45,0,8,Thursday
1362,C001381,19:31.6,290.12,fashion,online,"London,UK",1321,67.09,1,2,Saturday
1363,C003682,25:06.6,56.05,restaurants,atm,"New York,US",3460,22.26,0,0,Saturday
1364,C001291,57:42.6,79.87,telecom,pos,"Toronto,CA",2370,22.32,0,14,Tuesday
1365,C001641,45:05.6,144.32,education,online,"New York,US",2469,22.48,0,23,Monday
1366,C002683,19:29.6,22.88,gaming,pos,"San Francisco,US",2594,0.05,0,18,Thursday
1367,C000988,33:43.6,58.26,electronics,online,"Singapore,SG",1658,44.39,0,17,Sunday
1368,C001219,41:33.6,63.48,healthcare,pos,"Remote,Unknown",3378,22.28,0,21,Tuesday
1369,C001356,03:46.6,17.34,utilities,atm,"Mumbai,IN",346,0.04,0,10,Saturday
1370,C004266,06:35.6,881.09,telecom,pos,"Berlin,DE",2763,75.94,1,1,Tuesday
1371,C004617,43:06.6,10.09,fuel,online,"Sydney,AU",1665,44.27,0,13,Thursday
1372,C004136,40:06.6,11.5,digital_services,online,"London,UK",2773,66.39,0,2,Wednesday
1373,C001561,37:04.6,264.3,travel,online,"New York,US",650,22.78,0,21,Tuesday
1374,C001419,15:24.6,128.5,entertainment,online,"Dubai,AE",1285,44.56,0,6,Sunday
1375,C000955,21:55.6,15.94,education,online,"Mumbai,IN",1370,44.28,0,3,Monday
1376,C000984,04:19.6,113.15,fuel,pos,"Remote,Unknown",2707,22.4,0,12,Saturday
1377,C000975,46:19.6,317.8,digital_services,pos,"San Francisco,US",2197,22.91,0,4,Friday
1378,C004134,35:53.6,52.65,restaurants,pos,"Berlin,DE",1913,22.25,0,23,Sunday
1379,C003973,39:08.6,1234.71,restaurants,online,"London,UK",2466,98.95,0,0,Tuesday
1380,C000914,14:00.6,6.9,electronics,online,"Singapore,SG",3101,44.26,0,8,Saturday
1381,C004550,09:58.6,125.54,fashion,online,"San Francisco,US",1487,44.56,0,1,Monday
1382,C000037,01:30.6,221.37,restaurants,online,"Berlin,DE",2000,66.92,0,1,Saturday
1383,C003388,21:52.6,159.11,others,online,"Remote,Unknown",766,44.64,0,14,Sunday
1384,C001712,12:36.6,42.72,telecom,online,"London,UK",1810,44.35,0,16,Saturday
1385,C003021,08:25.6,38.53,groceries,pos,"Berlin,DE",1585,22.22,0,20,Saturday
1386,C000796,54:23.6,93.03,entertainment,pos,"London,UK",3261,44.47,0,1,Friday
1387,C004037,22:29.6,145.32,others,pos,"Singapore,SG",2113,22.48,0,15,Sunday
1388,C004689,54:21.6,112.5,groceries,pos,"London,UK",1483,22.4,0,22,Friday
1389,C003112,12:19.6,190.2,travel,online,"Singapore,SG",676,44.72,0,13,Friday
1390,C001325,08:55.6,16.08,electronics,pos,"New York,US",2272,0.04,0,6,Monday
1391,C000318,44:13.6,41.54,travel,online,"Toronto,CA",476,44.35,0,7,Tuesday
1392,C002397,35:00.6,17.67,restaurants,online,"Berlin,DE",326,44.29,0,19,Thursday
1393,C002163,48:29.6,34.35,fashion,online,"Toronto,CA",3591,44.33,0,8,Monday
1394,C002746,22:54.6,184.61,utilities,online,"New York,US",3645,44.7,0,4,Thursday
1395,C001592,16:52.6,62.15,telecom,pos,"San Francisco,US",3264,0.15,0,16,Sunday
1396,C003112,30:28.6,1246.67,gaming,atm,"Singapore,SG",2136,54.73,0,15,Friday
1397,C003931,31:01.6,68.86,digital_services,pos,"Bengaluru,IN",3530,0.17,0,22,Sunday
1398,C001997,14:30.6,58.65,digital_services,online,"Dubai,AE",158,44.39,0,16,Tuesday
1399,C001313,02:29.6,62.02,electronics,pos,"New York,US",1297,0.15,0,9,Thursday
1400,C001286,00:56.6,25.4,fuel,pos,"London,UK",940,22.18,0,6,Sunday
1401,C004312,00:53.6,50.94,others,pos,"Bengaluru,IN",3404,0.12,0,10,Sunday
1402,C002384,58:04.6,211.31,fuel,pos,"Berlin,DE",282,44.77,0,1,Sunday
1403,C003240,43:54.6,62.6,groceries,pos,"Singapore,SG",657,22.28,0,13,Thursday
1404,C002140,17:59.6,21.07,groceries,pos,"Remote,Unknown",2211,22.17,0,15,Friday
1405,C001705,51:53.6,17.99,digital_services,pos,"Mumbai,IN",3246,22.16,0,4,Tuesday
1406,C000363,37:19.6,31.81,gaming,online,"Berlin,DE",3180,66.44,0,0,Wednesday
1407,C002605,58:32.6,59.66,education,online,"San Francisco,US",901,44.39,0,0,Wednesday
1408,C001717,43:21.6,228.68,entertainment,pos,"Dubai,AE",3373,22.69,0,13,Wednesday
1409,C004452,44:14.6,10.93,travel,pos,"Bengaluru,IN",331,0.02,0,6,Thursday
1410,C004287,00:22.6,37.2,gaming,online,"Dubai,AE",144,44.33,0,7,Friday
1411,C003739,41:29.6,64.92,groceries,atm,"Toronto,CA",3130,22.28,0,23,Friday
1412,C002470,51:34.6,6.05,fashion,online,"Singapore,SG",3370,44.26,0,18,Saturday
1413,C004796,04:08.6,20.08,digital_services,online,"San Francisco,US",3260,44.29,0,5,Thursday
1414,C000557,36:19.6,24.15,entertainment,online,"Berlin,DE",2488,44.3,0,9,Thursday
1415,C000826,46:39.6,21.01,gaming,atm,"Bengaluru,IN",2536,0.05,0,16,Sunday
1416,C002809,06:43.6,68.74,travel,online,"Sydney,AU",1414,44.41,0,10,Friday
1417,C004522,54:44.6,45.03,gaming,pos,"Sydney,AU",1044,44.35,0,2,Wednesday
1418,C002720,43:11.6,28.04,gaming,online,"New York,US",1236,22.19,0,8,Saturday
1419,C003509,13:19.6,91.25,fuel,pos,"Sydney,AU",2584,44.47,0,1,Monday
1420,C003742,16:35.6,431.68,digital_services,pos,"Dubai,AE",3011,52.7,0,6,Wednesday
1421,C001575,22:46.6,390.38,healthcare,online,"Singapore,SG",2776,45.22,0,20,Tuesday
1422,C003999,10:51.6,5.43,entertainment,pos,"New York,US",1588,22.13,0,2,Tuesday
1423,C002130,44:32.6,109.12,electronics,atm,"Mumbai,IN",650,0.27,0,9,Monday
1424,C002404,25:22.6,44.1,groceries,online,"London,UK",665,44.35,0,22,Monday
1425,C003330,19:26.6,65.77,utilities,pos,"Mumbai,IN",3292,0.16,0,21,Sunday
1426,C000589,34:49.6,33.85,groceries,online,"Mumbai,IN",3026,22.2,0,19,Sunday
1427,C002013,13:08.6,62.87,travel,online,"New York,US",2922,22.28,0,9,Tuesday
1428,C001548,38:59.6,65.48,others,pos,"Sydney,AU",173,22.28,0,13,Tuesday
1429,C000295,03:36.6,27.26,digital_services,pos,"Toronto,CA",3022,22.19,0,13,Tuesday
1430,C001986,33:02.6,18.62,fuel,online,"London,UK",2049,44.29,0,20,Thursday
1431,C003118,09:21.6,31.87,entertainment,online,"New York,US",3540,22.2,0,12,Wednesday
1432,C001691,06:14.6,72.32,utilities,atm,"New York,US",3097,0.18,0,10,Saturday
1433,C001137,02:25.6,112.03,education,pos,"Toronto,CA",1228,22.4,0,10,Monday
1434,C002065,44:10.6,152.02,groceries,online,"New York,US",2928,44.62,0,0,Thursday
1435,C004456,04:10.6,30.17,restaurants,pos,"Toronto,CA",1895,22.19,0,23,Saturday
1436,C004796,19:49.6,76.75,healthcare,online,"Mumbai,IN",1225,22.31,0,15,Monday
1437,C004544,34:33.6,173.3,education,online,"Mumbai,IN",938,44.67,0,0,Wednesday
1438,C004771,02:53.6,221.12,restaurants,pos,"Bengaluru,IN",3263,0.55,0,21,Sunday
1439,C001008,20:18.6,50.88,healthcare,pos,"London,UK",2921,22.25,0,11,Monday
1440,C002515,22:51.6,41.88,fuel,online,"Berlin,DE",409,44.35,0,13,Sunday
1441,C003527,22:14.6,68.67,fashion,pos,"Berlin,DE",3550,22.29,0,20,Thursday
1442,C004682,35:14.6,13.74,healthcare,online,"Dubai,AE",3376,44.28,0,15,Thursday
1443,C001248,11:47.6,43.28,utilities,pos,"Toronto,CA",2792,22.23,0,13,Saturday
1444,C003903,55:43.6,133.42,healthcare,online,"New York,US",578,44.58,0,5,Thursday
1445,C001436,22:34.6,117.96,entertainment,online,"Toronto,CA",2009,44.54,0,23,Tuesday
1446,C000572,17:47.6,39.48,gaming,online,"Bengaluru,IN",3608,22.22,0,20,Wednesday
1447,C002383,41:08.6,70.9,groceries,pos,"Singapore,SG",82,22.3,0,20,Thursday
1448,C001246,57:49.6,20.3,groceries,online,"Berlin,DE",603,66.41,0,2,Sunday
1449,C002085,56:32.6,127,gaming,online,"Toronto,CA",1976,44.56,0,14,Sunday
1450,C000278,55:09.6,49.73,fuel,online,"San Francisco,US",2595,22.24,0,10,Saturday
1451,C001888,49:41.6,39.21,restaurants,pos,"Remote,Unknown",3618,44.34,0,3,Monday
1452,C004580,43:46.6,35.37,restaurants,online,"San Francisco,US",3334,22.21,0,7,Thursday
1453,C001266,33:07.6,50.63,telecom,pos,"Singapore,SG",2225,22.25,0,23,Wednesday
1454,C004827,15:46.6,31.9,fashion,online,"Toronto,CA",2704,44.32,0,8,Saturday
1455,C001041,02:33.6,120.27,restaurants,pos,"London,UK",1239,22.42,0,19,Friday
1456,C000918,52:02.6,33.98,fuel,atm,"Singapore,SG",988,22.2,0,13,Friday
1457,C000886,31:38.6,369.28,healthcare,pos,"Remote,Unknown",141,23.04,0,11,Thursday
1458,C002753,35:46.6,316.79,fashion,pos,"Sydney,AU",2316,22.91,0,8,Tuesday
1459,C000022,23:08.6,18.73,fuel,pos,"Sydney,AU",139,44.29,0,2,Wednesday
1460,C004570,39:36.6,59.36,electronics,atm,"Bengaluru,IN",3119,0.14,0,18,Sunday
1461,C003192,28:57.6,25.01,telecom,online,"Dubai,AE",1084,44.3,0,15,Wednesday
1462,C002354,37:44.6,36.89,gaming,pos,"Singapore,SG",2609,22.21,0,13,Wednesday
1463,C004800,16:38.6,603.6,travel,atm,"New York,US",1588,53.13,0,4,Thursday
1464,C000687,06:29.6,37.75,restaurants,online,"Bengaluru,IN",1085,22.21,0,13,Thursday
1465,C000285,23:48.6,84.12,utilities,online,"London,UK",1750,44.45,0,8,Tuesday
1466,C004812,49:55.6,104.54,groceries,atm,"Dubai,AE",3167,22.38,0,9,Monday
1467,C003748,14:33.6,16.43,gaming,pos,"Singapore,SG",1656,22.16,0,14,Monday
1468,C000763,44:32.6,19.57,others,online,"Berlin,DE",3547,44.29,0,6,Monday
1469,C002429,45:14.6,12.84,travel,pos,"Bengaluru,IN",2779,0.03,0,13,Sunday
1470,C002508,08:44.6,18.86,restaurants,online,"Mumbai,IN",40,44.29,0,5,Friday
1471,C000029,46:09.6,1.79,digital_services,online,"Remote,Unknown",1370,44.25,0,19,Friday
1472,C000907,17:32.6,104.95,education,pos,"Berlin,DE",1351,22.38,0,15,Saturday
1473,C003105,01:47.6,642.29,fuel,pos,"Dubai,AE",1995,53.22,0,16,Friday
1474,C004000,59:27.6,65.2,entertainment,pos,"London,UK",2485,22.28,0,6,Thursday
1475,C002995,11:01.6,9.98,healthcare,pos,"Mumbai,IN",1853,0.02,0,6,Tuesday
1476,C002507,17:04.6,25.25,fuel,pos,"Bengaluru,IN",2454,0.06,0,6,Thursday
1477,C004666,30:08.6,31.48,utilities,online,"San Francisco,US",744,22.2,0,19,Saturday
1478,C003610,48:30.6,16.1,gaming,pos,"Toronto,CA",3283,44.28,0,3,Saturday
